time_hours,Reliability,P_fail,P_H,P_M,P_C,P_Q,P_MC,P_QM,P_QC,P_F
246.0,1.0,0.0,1.5797173350782824e-75,1.0989349236045687e-77,1.6316877941421428e-78,2.6142442157365335e-80,9.547222165223822e-81,1.3942527803664825e-86,1.0,0.0
246.5,1.0,0.0,1.0533972684904393e-75,7.342610942750607e-78,1.0901611273853506e-78,1.7433627302320268e-80,6.389298879835495e-81,9.297862562073485e-87,1.0,0.0
247.0,1.0,0.0,7.024331382728864e-76,4.905996933956573e-78,7.283540404054913e-79,1.1625974201962756e-80,4.275883310563232e-81,6.20047158154668e-87,1.0,0.0
247.5,1.0,0.0,4.6840098081037905e-76,3.2779494224449483e-78,4.866229611533926e-79,7.753020788355567e-81,2.861508004515745e-81,4.134912429646056e-87,1.0,0.0
248.0,1.0,0.0,3.123421531102241e-76,2.1901580276645547e-78,3.2511790622551856e-79,5.170261841552467e-81,1.914963848335903e-81,2.7574516578998048e-87,1.0,0.0
248.5,1.0,0.0,2.082780024088475e-76,1.4633455469538855e-78,2.1721380217705438e-79,3.4478957289115166e-81,1.2815120741038923e-81,1.8388635078779791e-87,1.0,0.0
249.0,1.0,0.0,1.3888527646830745e-76,9.777246639248258e-79,1.4512164382432083e-79,2.2993003471640277e-81,8.5759323741676e-82,1.2262840436612444e-87,1.0,0.0
249.5,1.0,0.0,9.261237286986197e-77,6.53257643980308e-79,9.695611623463377e-80,1.5333358236776672e-81,5.739004030101481e-82,8.177727902867921e-88,1.0,0.0
250.0,1.0,0.0,6.17563778298959e-77,4.3646626860403417e-79,6.477635246934208e-80,1.0225365856495407e-81,3.840504359127906e-82,5.453486358149092e-88,1.0,0.0
250.5,1.0,0.0,4.118078486152217e-77,2.9161854202774855e-79,4.327688887653148e-80,6.818995833467588e-82,2.57002033499103e-82,3.63676971598832e-88,1.0,0.0
251.0,1.0,0.0,2.7460435689445805e-77,1.9483987973871316e-79,2.8913045941835854e-80,4.5473877803741935e-82,1.7198138233361385e-82,2.425254777565376e-88,1.0,0.0
251.5,1.0,0.0,1.8311344254120074e-77,1.3017837565273395e-79,1.93165667087469e-80,3.0325191477402566e-82,1.150861079971432e-82,1.6173310770008783e-88,1.0,0.0
252.0,1.0,0.0,1.2210488288857271e-77,8.697573894355921e-80,1.2905187386300898e-80,2.022297798272009e-82,7.701245660079048e-83,1.0785505145995348e-88,1.0,0.0
252.5,1.0,0.0,8.1422762951318445e-78,5.8110645102358914e-80,8.621780922758351e-81,1.348610890065437e-82,5.153421563519388e-83,7.192536013799153e-89,1.0,0.0
253.0,1.0,0.0,5.429485021230907e-78,3.882500885362969e-80,5.760072504261178e-81,8.993489077093643e-83,3.448474323251174e-83,4.796490579703807e-89,1.0,0.0
253.5,1.0,0.0,3.6205241049601886e-78,2.5939746893982387e-80,3.8481963376488567e-81,5.997493096463872e-83,2.307570452780046e-83,3.1986383695162895e-89,1.0,0.0
254.0,1.0,0.0,2.4142611579810645e-78,1.7330784240071477e-80,2.5708977582189296e-81,3.999551542262592e-83,1.5441148582156902e-83,2.13307774800359e-89,1.0,0.0
254.5,1.0,0.0,1.6098931452909532e-78,1.1578945618098955e-80,1.7175552159022244e-81,2.6671831269511688e-83,1.033239278892922e-83,1.4224867306671175e-89,1.0,0.0
255.0,1.0,0.0,1.0735192962397507e-78,7.736029849607568e-81,1.1474530766136583e-81,1.778665855799594e-83,6.913833229806265e-84,9.486144994274747e-90,1.0,0.0
255.5,1.0,0.0,7.158510381698721e-79,5.168512725296701e-81,7.665800160531787e-82,1.1861398511734231e-83,4.626297860167672e-84,6.326030610903883e-90,1.0,0.0
256.0,1.0,0.0,4.773483910758127e-79,3.453117686978126e-81,5.1212784585245074e-82,7.910017100229425e-84,3.0956011182964662e-84,4.218643394466106e-90,1.0,0.0
256.5,1.0,0.0,3.183085227412847e-79,2.3070420666165896e-81,3.4213510045826365e-82,5.274957239140588e-84,2.0713482616690036e-84,2.8132889357170167e-90,1.0,0.0
257.0,1.0,0.0,2.1225653536066326e-79,1.5413383955145558e-81,2.28567892717813e-82,3.517713459300794e-84,1.3859832823237152e-84,1.8760994524515387e-90,1.0,0.0
257.5,1.0,0.0,1.415382673869861e-79,1.0297666837915958e-81,1.526972354697223e-82,2.345859370233123e-84,9.27384025377363e-85,1.2511154038140922e-90,1.0,0.0
258.0,1.0,0.0,9.438145732884054e-80,6.879835268072474e-82,1.0201064376255302e-82,1.564384421175427e-84,6.205231571273533e-85,8.343319631072591e-91,1.0,0.0
258.5,1.0,0.0,6.293605010128017e-80,4.596376666038914e-82,6.814879363986987e-83,1.0432418181501856e-84,4.1519599227820856e-85,5.563913737185158e-91,1.0,0.0
259.0,1.0,0.0,4.196742150897563e-80,3.070800186646558e-82,4.552702092727035e-83,6.957071844458683e-85,2.7780822607088395e-85,3.710409903575291e-91,1.0,0.0
259.5,1.0,0.0,2.798498579554494e-80,2.0515678614761043e-82,3.0414359602075604e-83,4.639465880120835e-85,1.8588050836393695e-85,2.474362863123264e-91,1.0,0.0
260.0,1.0,0.0,1.866112812790647e-80,1.3706248569600714e-82,2.0318259789933954e-83,3.0939228362856335e-85,1.243710829631896e-85,1.6500795547527977e-91,1.0,0.0
260.5,1.0,0.0,1.2443733420139154e-80,9.156926208146768e-83,1.3573527794536763e-83,2.0632457863654507e-85,8.321503629412866e-86,1.100389337533894e-91,1.0,0.0
261.0,1.0,0.0,8.297810312974887e-81,6.117573914562865e-83,9.067704641446473e-84,1.375917681450648e-85,5.567766796676753e-86,7.33817154115381e-92,1.0,0.0
261.5,1.0,0.0,5.533199214849656e-81,4.087023573227053e-83,6.057597347320546e-84,9.175588585171678e-86,3.72526453326857e-86,4.893609855296023e-92,1.0,0.0
262.0,1.0,0.0,3.689683470269214e-81,2.7304452486414535e-83,4.0467078531530487e-84,6.118928932948364e-86,2.4924707010780107e-86,3.263403841071736e-92,1.0,0.0
262.5,1.0,0.0,2.4603784505430594e-81,1.824140226632188e-83,2.703346544766684e-84,4.080532882640942e-86,1.6676306994794743e-86,2.1762675910234313e-92,1.0,0.0
263.0,1.0,0.0,1.6406453747792573e-81,1.2186567363308211e-83,1.8059262773849267e-84,2.721186768863899e-86,1.1157492111369653e-86,1.4512885362904218e-92,1.0,0.0
263.5,1.0,0.0,1.0940256955959148e-81,8.141473184303195e-84,1.206415044334663e-84,1.8146790077093305e-86,7.465006578949618e-87,9.678214226644543e-93,1.0,0.0
264.0,1.0,0.0,7.29525247212648e-82,5.43904981628659e-84,8.059199544234339e-85,1.210155770332969e-86,4.994484991690907e-87,6.454114905912716e-93,1.0,0.0
264.5,1.0,0.0,4.864667150535094e-82,3.633636828702114e-84,5.383757838501486e-85,8.070170915479702e-87,3.3415514559029576e-87,4.304058357987452e-93,1.0,0.0
265.0,1.0,0.0,3.2438886215266466e-82,2.427495587184464e-84,3.5964793795234783e-85,5.381758249470851e-87,2.2356433835541288e-87,2.8702492049327572e-93,1.0,0.0
265.5,1.0,0.0,2.1631106637403915e-82,1.6217123857636775e-84,2.402525950786512e-85,3.5889353386203414e-87,1.4957322260782792e-87,1.9140842750801863e-93,1.0,0.0
266.0,1.0,0.0,1.4424193582162302e-82,1.0833971233078205e-84,1.604933570138431e-85,2.393354764062563e-87,1.0006959245088292e-87,1.2764461607905822e-93,1.0,0.0
266.5,1.0,0.0,9.618433489478762e-83,7.237690175310304e-85,1.0721227259042912e-85,1.596057446877125e-87,6.694950665184412e-88,8.512241636937208e-94,1.0,0.0
267.0,1.0,0.0,6.413825650949005e-83,4.835159109947849e-85,7.161935660315712e-86,1.064363456839076e-87,4.4790881778874913e-88,5.676561945166937e-94,1.0,0.0
267.5,1.0,0.0,4.276908451440643e-83,3.230130204136372e-85,4.7842603689134525e-86,7.097924701711407e-88,2.9966004209988505e-88,3.785531073132738e-94,1.0,0.0
268.0,1.0,0.0,2.8519555874266522e-83,2.1578823882132147e-85,3.1959331197912502e-86,4.733395747522127e-88,2.004772351223095e-88,2.524458556297448e-94,1.0,0.0
268.5,1.0,0.0,1.901759358424973e-83,1.4415642408720297e-85,2.1349074251263197e-86,3.156561394571484e-88,1.3412147081872712e-88,1.6834866285013465e-94,1.0,0.0
269.0,1.0,0.0,1.2681434007253732e-83,9.630275803979662e-86,1.4261293185557892e-86,2.1050172596630267e-88,8.972812182009119e-89,1.1226673517791896e-94,1.0,0.0
269.5,1.0,0.0,8.456315346517906e-84,6.433420659245971e-86,9.526585503470713e-87,1.4037736221545146e-88,6.0028277956291806e-89,7.48673585956122e-95,1.0,0.0
270.0,1.0,0.0,5.638894560256452e-84,4.2977750353157995e-86,6.363765057084611e-87,9.361350150206213e-89,4.015875508733909e-89,4.992682224393541e-95,1.0,0.0
270.5,1.0,0.0,3.760163919949254e-84,2.8710709120200107e-86,4.250984461406913e-87,6.2428068485908905e-89,2.6865916320306713e-89,3.329471752488766e-95,1.0,0.0
271.0,1.0,0.0,2.507376677077842e-84,1.9179738245933135e-86,2.839640848122062e-87,4.163142747819041e-89,1.7972982234690055e-89,2.220325979034277e-95,1.0,0.0
271.5,1.0,0.0,1.6719850343223246e-84,1.2812679254101407e-86,1.8968624315440564e-87,2.776276408745138e-89,1.2023633069072879e-89,1.4806695397855759e-95,1.0,0.0
272.0,1.0,0.0,1.1149238088374533e-84,8.559250958679927e-87,1.2670880172946183e-87,1.851416368166222e-89,8.043561303475527e-90,9.874145897642714e-96,1.0,0.0
272.5,1.0,0.0,7.434606614265774e-85,5.717814986115674e-87,8.464011920905059e-88,1.2346546351620814e-89,5.380939901705927e-90,6.58477490652703e-96,1.0,0.0
273.0,1.0,0.0,4.9575921754257555e-85,3.8196447701845227e-87,5.653850075825884e-88,8.233545301917855e-90,3.599689334505773e-90,4.39119095639115e-96,1.0,0.0
273.5,1.0,0.0,3.3058534839869156e-85,2.5516105842782114e-87,3.776685790354232e-88,5.490706929685368e-90,2.4080695495565507e-90,2.928354896032837e-96,1.0,0.0
274.0,1.0,0.0,2.2044304716633695e-85,1.7045288786724885e-87,2.5227601972577374e-88,3.661589412923305e-90,1.6109058785145793e-90,1.952832933665642e-96,1.0,0.0
274.5,1.0,0.0,1.469972498157217e-85,1.138656910481891e-87,1.6851541782217967e-88,2.4418052313281058e-90,1.0776269721056968e-90,1.3022862893556116e-96,1.0,0.0
275.0,1.0,0.0,9.802165108469522e-86,7.60641415291245e-88,1.1256461055436041e-88,1.628367372772193e-90,7.208815261884296e-91,8.684560437768872e-97,1.0,0.0
275.5,1.0,0.0,6.536342750231582e-86,5.08119210406551e-88,7.519044764516975e-89,1.085909818735738e-90,4.822325336608423e-91,5.7914753395521e-97,1.0,0.0
276.0,1.0,0.0,4.358606091177718e-86,3.3942969249888336e-88,5.022524206088662e-89,7.241609867759431e-91,3.2258657876621476e-91,3.8621628046921506e-97,1.0,0.0
276.5,1.0,0.0,2.9064337327442674e-86,2.2674233866906476e-88,3.354903113405753e-89,4.829214368094494e-91,2.157909716448258e-91,2.575561582705758e-97,1.0,0.0
277.0,1.0,0.0,1.9380868254949956e-86,1.5146559416208564e-88,2.2409724010759314e-89,3.220459486606581e-91,1.4435021820066846e-91,1.7175654523906105e-97,1.0,0.0
277.5,1.0,0.0,1.2923675158458431e-86,1.0117983086272863e-88,1.4968959714691652e-89,2.147628665503693e-91,9.656034912441032e-92,1.145393329253602e-97,1.0,0.0
278.0,1.0,0.0,8.617848148196228e-87,6.758845135292985e-89,9.99874108573764e-90,1.4321896801814516e-91,6.459180613819069e-92,7.638287465072216e-98,1.0,0.0
278.5,1.0,0.0,5.746608901475047e-87,4.51491561325788e-89,6.678787444863267e-90,9.550846912977314e-92,4.3206915011577125e-92,5.0937466954306815e-98,1.0,0.0
279.0,1.0,0.0,3.831990689395506e-87,3.015958627941856e-89,4.4611674322147725e-90,6.369175617748886e-92,2.890189557276099e-92,3.396868116770263e-98,1.0,0.0
279.5,1.0,0.0,2.5552726652138616e-87,2.014650552833458e-89,2.979874889675063e-90,4.2474136632625296e-92,1.9332884006145243e-92,2.2652702589593445e-98,1.0,0.0
280.0,1.0,0.0,1.7039233450275327e-87,1.34577570968718e-89,1.9904265203271515e-90,2.832473736391831e-92,1.293195610513029e-92,1.5106413090497833e-98,1.0,0.0
280.5,1.0,0.0,1.1362211184953219e-87,8.989680537123538e-90,1.3295139085884016e-90,1.8888924011381e-92,8.650258125720854e-93,1.0074017148467865e-98,1.0,0.0
281.0,1.0,0.0,7.576622703610531e-88,6.005019917825044e-90,8.880516834296544e-91,1.2596460910421668e-92,5.7861700231505265e-93,6.718062054805674e-99,1.0,0.0
281.5,1.0,0.0,5.052292257064126e-88,4.011282704665253e-90,5.93174161510095e-91,8.40020458033262e-93,3.870353232595482e-93,4.4800754941143945e-99,1.0,0.0
282.0,1.0,0.0,3.369002001198533e-88,2.6794812342149306e-90,3.962094588225718e-91,5.601846172477177e-93,2.588852538617951e-93,2.9876288851312897e-99,1.0,0.0
282.5,1.0,0.0,2.2465395718566917e-88,1.789850690123052e-90,2.6464646038676644e-91,3.735704285451982e-93,1.7316548433619808e-93,1.992360683277896e-99,1.0,0.0
283.0,1.0,0.0,1.4980519590438305e-88,1.1955879436891824e-90,1.7676894948100183e-91,2.491229846268445e-93,1.158277626960923e-93,1.3286459624414659e-99,1.0,0.0
283.5,1.0,0.0,9.989406374624122e-89,7.986286664231797e-91,1.1807134700198175e-91,1.6613269186277034e-93,7.747495462149523e-94,8.860343872358652e-100,1.0,0.0
284.0,1.0,0.0,6.661200174997497e-89,5.334662051224714e-91,7.88645274135839e-92,1.1078893860908134e-93,5.182118383197007e-94,5.90869915903308e-100,1.0,0.0
284.5,1.0,0.0,4.441864321798229e-89,3.563424680400184e-91,5.2676577196223605e-92,7.388183906984096e-94,3.466176517184051e-94,3.9403352659385537e-100,1.0,0.0
285.0,1.0,0.0,2.9619525213069358e-89,2.3802737861468743e-91,3.518455399437638e-92,4.926959462124127e-94,2.3184160616608473e-94,2.6276920598441883e-100,1.0,0.0
285.5,1.0,0.0,1.975108220983395e-89,1.5899552732241586e-91,2.350093911201735e-92,3.2856422663826767e-94,1.5507059135801015e-94,1.7523294418895754e-100,1.0,0.0
286.0,1.0,0.0,1.3170543607751303e-89,1.0620417000928519e-91,1.5697014291735977e-92,2.1910967779727297e-94,1.0372056732517942e-94,1.1685762161404453e-100,1.0,0.0
286.5,1.0,0.0,8.782466554532003e-90,7.094093430535591e-92,1.048449613752845e-92,1.461177041427443e-94,6.937415522690736e-95,7.792886015828825e-101,1.0,0.0
287.0,1.0,0.0,5.856380805426941e-90,4.738609448232638e-92,7.0028811053683445e-93,9.744153467280179e-95,4.64010624506053e-95,5.196843051785054e-101,1.0,0.0
287.5,1.0,0.0,3.9051894960504893e-90,3.165217878961114e-92,4.677401225528462e-93,6.498084983726396e-95,3.1035271133546345e-95,3.4656194636918916e-101,1.0,0.0
288.0,1.0,0.0,2.604083564021463e-90,2.1142434364681724e-92,3.1241450183894898e-93,4.3333788005814035e-95,2.075776419878751e-95,2.3111181223330126e-101,1.0,0.0
288.5,1.0,0.0,1.7364717423482108e-90,1.4122287970777196e-92,2.0866828046036214e-93,2.8898008724838203e-95,1.3883629799060095e-95,1.541215641785023e-101,1.0,0.0
289.0,1.0,0.0,1.1579252500320218e-90,9.433086802495268e-93,1.3937355776184539e-93,1.9271218579280777e-95,9.285876534227539e-96,1.027790665277723e-101,1.0,0.0
289.5,1.0,0.0,7.721351588759999e-91,6.300881308972864e-93,9.309000139276765e-94,1.285139974964847e-95,6.210695305492388e-96,6.854028814731168e-102,1.0,0.0
290.0,1.0,0.0,5.14880130264003e-91,4.208695169862776e-93,6.217623109939444e-94,8.570214349269996e-96,4.1538899768347235e-96,4.570746957066593e-102,1.0,0.0
290.5,1.0,0.0,3.433356783371787e-91,2.811203943942535e-93,4.152832931361548e-94,5.715219722614766e-96,2.7782236976746896e-96,3.0480945027834974e-102,1.0,0.0
291.0,1.0,0.0,2.2894530414061307e-91,1.877742123737135e-93,2.7737239799851637e-94,3.811309127657197e-96,1.8581334380445622e-96,2.0326830820322106e-102,1.0,0.0
291.5,1.0,0.0,1.5266677946753274e-91,1.2542331135666723e-93,1.8525960843020256e-94,2.5416480620334658e-96,1.2427508247964543e-96,1.3555355550668758e-102,1.0,0.0
292.0,1.0,0.0,1.0180224329333067e-91,8.377593790600381e-94,1.237362545482997e-94,1.6949490568885479e-96,8.311677887168695e-97,9.039661127115865e-103,1.0,0.0
292.5,1.0,0.0,6.788442630217736e-92,5.595759768179528e-94,8.264411208874428e-95,1.1303108096537426e-96,5.558925320549941e-97,6.028279540964706e-103,1.0,0.0
293.0,1.0,0.0,4.52671295375831e-92,3.7376407454713304e-94,5.519828728468334e-95,7.537704507404932e-97,3.717838115171525e-97,4.0200792238320754e-103,1.0,0.0
293.5,1.0,0.0,3.0185318315146518e-92,2.496518479284082e-94,3.686701906267234e-95,5.026669499197971e-97,2.486495170861013e-97,2.680870504836751e-103,1.0,0.0
294.0,1.0,0.0,2.0128368003326417e-92,1.667518859249272e-94,2.4623466071510388e-95,3.3521353875644883e-97,1.662961834660529e-97,1.7877922789601045e-103,1.0,0.0
294.5,1.0,0.0,1.3422127745925945e-92,1.1137955228007621e-94,1.6445954812577178e-95,2.2354387043635e-97,1.1121784359096439e-97,1.1922251363344325e-103,1.0,0.0
295.0,1.0,0.0,8.950229506842428e-93,7.439417458130382e-95,1.098418273496377e-95,1.4907471139890573e-97,7.438137337028856e-98,7.950592355045702e-104,1.0,0.0
295.5,1.0,0.0,5.968249575740167e-93,4.96902456667146e-95,7.336267519725453e-96,9.941345888659789e-98,4.974523174952589e-98,5.302011867102719e-104,1.0,0.0
296.0,1.0,0.0,3.979786548612108e-93,3.318960738935028e-95,4.899833560145416e-96,6.629585677935752e-98,3.3268734064202496e-98,3.535752850021678e-104,1.0,0.0
296.5,1.0,0.0,2.6538268501530625e-93,2.2168272289053827e-95,3.2725497566173736e-96,4.421071990307966e-98,2.2249417852699757e-98,2.3578876121157375e-104,1.0,0.0
297.0,1.0,0.0,1.7696418801780705e-93,1.4806770481972582e-95,2.185696994718164e-96,2.948280377104822e-98,1.4879851510487003e-98,1.5724045700425624e-104,1.0,0.0
297.5,1.0,0.0,1.1800439745718738e-93,9.889802325687552e-96,1.459796850470705e-96,1.966119782856759e-98,9.951215213035153e-99,1.0485894646991641e-104,1.0,0.0
298.0,1.0,0.0,7.868845089624937e-94,6.6056209847164005e-96,9.749754137715116e-97,1.311146319321133e-98,6.65504850103934e-99,6.992728692418556e-105,1.0,0.0
298.5,1.0,0.0,5.247153867039482e-94,4.4120301233920866e-96,6.511689513585383e-97,8.743641510301324e-99,4.4506549330085435e-99,4.663241026105651e-105,1.0,0.0
299.0,1.0,0.0,3.498940872617905e-94,2.946877401338347e-96,4.349030845493321e-97,5.830872193792085e-99,2.97642006900927e-99,3.109775542972863e-105,1.0,0.0
299.5,1.0,0.0,2.3331862454004202e-94,1.968269004421917e-96,2.904625047376049e-97,3.8884336904347265e-99,1.990499778616262e-99,2.073815997081902e-105,1.0,0.0
300.0,1.0,0.0,1.5558302508989512e-94,1.3146363253856216e-96,1.9399317865114687e-97,2.5930797181772543e-99,1.3311520349094407e-99,1.3829656483333157e-105,1.0,0.0
300.5,1.0,0.0,1.0374687294613593e-94,8.78062838053979e-97,1.2956319086820558e-97,1.7292470176741487e-99,8.902066056336056e-100,9.222582762717342e-106,1.0,0.0
301.0,1.0,0.0,6.918115674819038e-95,5.86468058511833e-97,8.653177457908209e-98,1.1531829120048165e-99,5.953215422172066e-100,6.150263539135244e-106,1.0,0.0
301.5,1.0,0.0,4.6131823669543616e-95,3.9170754055762153e-97,5.7792088348862813e-98,7.690230502899439e-100,3.9811636043964626e-100,4.101426056458611e-106,1.0,0.0
302.0,1.0,0.0,3.0761919214852276e-95,2.6162443665313084e-97,3.859757085434711e-98,5.128383713020988e-100,2.662355841776986e-100,2.7351178423380653e-106,1.0,0.0
302.5,1.0,0.0,2.051286072191083e-95,1.7474046623337218e-97,2.577806823315139e-98,3.4199650133705734e-100,1.7804092210100102e-100,1.8239679173267765e-106,1.0,0.0
303.0,1.0,0.0,1.3678517652219663e-95,1.1670984378611141e-97,1.7216290395645462e-98,2.2806718917665078e-100,1.1906146812587382e-100,1.2163493949558655e-106,1.0,0.0
303.5,1.0,0.0,9.121197072343592e-96,7.795075087865008e-98,1.1498140438694634e-98,1.5209115325573648e-100,7.961965747430095e-101,8.111468534444465e-107,1.0,0.0
304.0,1.0,0.0,6.082255266821895e-96,5.2063329678299205e-98,7.679173160637276e-99,1.014250176371171e-100,5.324355647070673e-101,5.40929452092534e-107,1.0,0.0
304.5,1.0,0.0,4.055808556417642e-96,3.477301931428538e-98,5.128615483841545e-99,6.763729439436799e-101,3.5605041601245553e-101,3.6072958699409547e-107,1.0,0.0
305.0,1.0,0.0,2.7045203341006446e-96,2.32247845079722e-98,3.42518984687022e-99,4.510527734926551e-101,2.380968414471029e-101,2.4055971296432674e-107,1.0,0.0
305.5,1.0,0.0,1.8034456350238706e-96,1.5511715023391958e-98,2.2875362816822682e-99,3.0079352584312845e-101,1.592184803693295e-101,1.604220364857055e-107,1.0,0.0
306.0,1.0,0.0,1.2025852116834622e-96,1.036016753888056e-98,1.527742540716024e-99,2.005901519056402e-101,1.064709248038428e-101,1.0698062961198129e-107,1.0,0.0
306.5,1.0,0.0,8.019156015981682e-97,6.91946601336217e-99,1.020307771720619e-99,1.3376753557652638e-101,7.119775457525786e-102,7.13421625672278e-108,1.0,0.0
307.0,1.0,0.0,5.347385165217024e-97,4.621439019828668e-99,6.814140171428192e-100,8.92055429378927e-102,4.761012201160381e-102,4.757594090779968e-108,1.0,0.0
307.5,1.0,0.0,3.56577775119925e-97,3.086602626605439e-99,4.5508212855578217e-100,5.9488490858105686e-102,3.1836845203932514e-102,3.1726962722746362e-108,1.0,0.0
308.0,1.0,0.0,2.3777548424327034e-97,2.0614987126477947e-99,3.0392564813486137e-100,3.9671083155831064e-102,2.1289158665576666e-102,2.115775610729217e-108,1.0,0.0
308.5,1.0,0.0,1.5855497692784413e-97,1.3768425219125029e-99,2.0297557441064604e-100,2.6455450482987313e-102,1.4235893180600017e-102,1.4109470335000312e-108,1.0,0.0
309.0,1.0,0.0,1.0572864897572258e-97,9.195690202227739e-100,1.355561005264172e-100,1.7642342938736074e-102,9.519380773324898e-103,9.409180741281721e-109,1.0,0.0
309.5,1.0,0.0,7.050265737996193e-98,6.141624447348476e-100,9.053014574149334e-101,1.1765146909528765e-102,6.36546948966199e-103,6.274699141887587e-109,1.0,0.0
310.0,1.0,0.0,4.701303521600522e-98,4.101862024178444e-100,6.045973505828188e-101,7.845821895860621e-103,4.25647369652169e-103,4.1844077651138796e-109,1.0,0.0
310.5,1.0,0.0,3.13495343630768e-98,2.7395404012734344e-100,4.0377379659162113e-101,5.232142116525306e-103,2.846212000395035e-103,2.790455412591621e-109,1.0,0.0
311.0,1.0,0.0,2.090469803249693e-98,1.8296720143498305e-100,2.6965526130257795e-101,3.489157826648866e-103,1.903190768783578e-103,1.8608705878505388e-109,1.0,0.0
311.5,1.0,0.0,1.3939805126566195e-98,1.221990019605706e-100,1.8008541623307122e-101,2.326814133788266e-103,1.2726095926386624e-103,1.24095848193405e-109,1.0,0.0
312.0,1.0,0.0,9.295430465657442e-99,8.161330280329321e-101,1.2026716454885623e-101,1.5516821628984036e-103,8.509535660059885e-104,8.275577838149683e-110,1.0,0.0
312.5,1.0,0.0,6.1984386981998485e-99,5.4507107132706317e-101,8.031829599742344e-102,1.0347700219960058e-103,5.690027165973519e-104,5.518733214625236e-110,1.0,0.0
313.0,1.0,0.0,4.13328273900697e-99,3.6403588893931444e-101,5.3639014449681896e-102,6.90056903486101e-104,3.8047018667410087e-104,3.6802766656706583e-110,1.0,0.0
313.5,1.0,0.0,2.7561821665727707e-99,2.4312754298416762e-101,3.582168299566628e-102,4.601781222159906e-104,2.5440447396291655e-104,2.454265441712763e-110,1.0,0.0
314.0,1.0,0.0,1.8378951102577747e-99,1.6237644040197753e-101,2.3922693690168323e-102,3.0687889815924015e-104,1.7010876286019186e-104,1.6366755409718947e-110,1.0,0.0
314.5,1.0,0.0,1.2255570322152192e-99,1.0844530912578536e-101,1.5976184706458837e-102,2.046482714379211e-104,1.1374346737030973e-104,1.0914495050660782e-110,1.0,0.0
315.0,1.0,0.0,8.172338186380579e-100,7.242648824436891e-102,1.0669276492689239e-102,1.3647375191546457e-104,7.605435417108875e-105,7.278547160251697e-111,1.0,0.0
315.5,1.0,0.0,5.449531084804365e-100,4.837076889453614e-102,7.125178915447926e-103,9.101022285161293e-105,5.0853348150027736e-105,4.853843263340956e-111,1.0,0.0
316.0,1.0,0.0,3.6338913499371007e-100,3.2304830247901544e-102,4.75834019868201e-103,6.0691968020995854e-105,3.4002658780810207e-105,3.2368814392001667e-111,1.0,0.0
